cherry       cherries      banana        apple       orange       pineapple   watermelon  paprika    pear
-13.362750   -13.015445    -12.505972    -8.113379   -10.20060    -11.590757  -10.246848  -9.727678  -10.533916
-13.380369   -12.988792    -12.544740    -8.047225   -10.16490    -11.521582  -10.238562  -9.729596  -10.558645
-13.406848   -12.956018    -12.529913    -8.047225   -10.21290    -11.480938  -10.206983  -9.570432  -10.508242
-13.418483   -12.917348    -12.513372    -8.041097   -10.18974    -11.452701  -10.130619  -9.451907  -10.560778
-13.397214   -12.940877    -12.499846    -7.971412   -10.20168    -11.424693  -10.134258  -9.414573  -10.479437
-13.391276   -12.905413    -12.478008    -7.861478   -10.16418    -11.427592  -10.083097  -9.328920  -10.512419
-13.368263   -12.906687    -12.385182    -7.863547   -9.996887    -11.396647  -10.090937  -9.323875  -10.442739
-13.324534   -12.901678    -12.381254    -7.827029   -9.998975    -11.398860  -10.027259  -9.257057  -10.444418
-13.339920   -12.897055    -12.381254    -7.604454   -9.899631    -11.374150  -9.984612   -9.128420  -10.392219
-13.339391   -12.896408    -12.356753    -7.632343   -9.861400    -11.402202  -9.986914   -9.115065  -10.260118
-13.328502   -12.885739    -12.351217    -7.632171   -9.898742    -11.402202  -9.920790   -9.081597  -10.191959
-13.284927   -12.924952    -12.307924    -7.604431   -9.766344    -11.422798  -9.864035   -9.044044  -10.230391
-13.263002   -12.890059    -12.280025    -7.671087   -9.739965    -11.404758  -9.788098   -9.025061  -10.175436
-13.265073   -12.831316    -12.274593    -7.619104   -9.642335    -11.391064  -9.777368   -9.014989  -10.139617
-13.243617   -12.851702    -12.265541    -7.622138   -9.572040    -11.406544  -9.701378   -8.991983  -10.102285
-13.221731   -12.858025    -12.243658    -7.511880   -9.561712    -11.384963  -9.640175   -8.997345  -10.125466
-13.187162   -12.821506    -12.223822    -7.476985   -9.654372    -11.372339  -9.608205   -8.950956  -10.107988
-13.191277   -12.788931    -12.230815    -7.303884   -9.651881    -11.385561  -9.586093   -8.906812  -9.971574
-13.125438   -12.812782    -12.204958    -7.074164   -9.609083    -11.361243  -9.583822   -8.892660  -10.019030
-13.054860   -12.756280    -12.204958    -7.065112   -9.637650    -11.299780  -9.552495   -8.808710  -10.055433
-13.006833   -12.787482    -12.212116    -7.079705   -9.613421    -11.286016  -9.569951   -8.733023  -10.022036
-13.015912   -12.780145    -12.217874    -6.966889   -9.609881    -11.286016  -9.542681   -8.772419  -9.982775
-13.026050   -12.743925    -12.145688    -6.944856   -9.587912    -11.307137  -9.455103   -8.752262  -9.966124
-12.983096   -12.680593    -12.122918    -6.873202   -9.594904    -11.286077  -9.413279   -8.725254  -9.966124
-12.979741   -12.674809    -12.093174    -6.497336   -9.625857    -11.291288  -9.410326   -8.684328  -9.970973
-12.948805   -12.663075    -12.093424    -6.427155   -9.618479    -11.291288  -9.413682   -8.704841  -9.877083
-12.945387   -12.647616    -12.088339    -6.391451   -9.568254    -11.290870  -9.393759   -8.694758  -9.840218
-12.918948   -12.625684    -12.070254    -6.688777   -9.546756    -11.266386  -9.361540   -8.692251  -9.824408
-12.917723   -12.605268    -12.042128    -6.703326   -9.538754    -11.229052  -9.347789   -8.681238  -9.821054
-12.915377   -12.616953    -12.016816    -6.670464   -9.542982    -11.237260  -9.318620   -8.560124  -9.829103
-12.915996   -12.579103    -12.065008    -6.635640   -9.493654    -11.256174  -9.267723   -8.544569  -9.838993
-12.905077   -12.537796    -12.056246    -6.721700   -9.505348    -11.250843  -9.262255   -8.550854  -9.826898
-12.906700   -12.510870    -12.048557    -6.647590   -9.516307    -11.241335  -9.275742   -8.504549  -9.812311
-12.891902   -12.510870    -12.024503    -6.620363   -9.448313    -11.248392  -9.228952   -8.503659  -9.640683
-12.889030   -12.525446    -11.983492    -6.528234   -9.440014    -11.246263  -9.200991   -8.522867  -9.639542
-12.878134   -12.520123    -11.985505    -6.492944   -9.438792    -11.168722  -9.170504   -8.399889  -9.645445
-12.863337   -12.538342    -11.974195    -6.374557   -9.422050    -11.168137  -9.071463   -8.400655  -9.664661
-12.867129   -12.511447    -11.962692    -6.337805   -9.409334    -11.190336  -9.043978   -8.389713  -9.664486
-12.869272   -12.511447    -11.944052    -6.327866   -9.374918    -11.196258  -9.014088   -8.386699  -9.661264
-12.859217   -12.511447    -11.979053    -6.240357   -9.365995    -11.195141  -9.011702   -8.378057  -9.644455
-12.817726   -12.455043    -11.965799    -6.167518   -9.377934    -11.180192  -9.038555   -8.341242  -9.605035
-12.818692   -12.408686    -11.961400    -6.014733   -9.382181    -11.139853  -9.056770   -8.362142  -9.564527
-12.799074   -12.383490    -11.945808    -5.479833   -9.382181    -11.101309  -9.060386   -8.349623  -9.524617
-12.793032   -12.383490    -11.941904    -5.435823   -9.370478    -11.100785  -9.039698   -8.321382  -9.534162
-12.798379   -12.417341    -11.926677    -5.435756   -9.375669    -11.086355  -9.030673   -8.308761  -9.528674
-12.775015   -12.437336    -11.885968    -5.411588   -9.335399    -11.122486  -9.006937   -8.230577  -9.503538
-12.772528   -12.465410    -11.922689    -5.484558   -9.313148    -11.103885  -8.945765   -8.201978  -9.525415
-12.774826   -12.417728    -11.856131    -5.437865   -9.300214    -11.120932  -8.947454   -8.198036  -9.511665
-12.760198   -12.376015    -11.834286    -5.434318   -9.283625    -11.079000  -8.972709   -8.178392  -9.464250
-12.757296   -12.352121    -11.834286    -5.360124   -9.274547    -11.088546  -8.952489   -8.224327  -9.459326
-12.753980   -12.376291    -11.818067    -5.307053   -9.212944    -11.091235  -8.891687   -8.195904  -9.452841
-12.753790   -12.318112    -11.818067    -5.227387   -9.243506    -11.085474  -8.874410   -8.154353  -9.436565
-12.752442   -12.313818    -11.818067    -5.084138   -9.236255    -11.084227  -8.859542   -8.088645  -9.441753
-12.739125   -12.280857    -11.801796    -5.019723   -9.225340    -11.045721  -8.853481   -8.109647  -9.449200
-12.738283   -12.277090    -11.801646    -5.075433   -9.228399    -11.031902  -8.846965   -8.099047  -9.447954
-12.717223   -12.310575    -11.798759    -5.115624   -9.215034    -11.033031  -8.823471   -8.116754  -9.401901
-12.703682   -12.305408    -11.794807    -5.030442   -9.207441    -11.030895  -8.791469   -8.059089  -9.380484
-12.703682   -12.248972    -11.757803    -4.978361   -9.196414    -11.028245  -8.791029   -8.036330  -9.375628
-12.718029   -12.195260    -11.776738    -5.020026   -9.192896    -11.022455  -8.795822   -8.062170  -9.282853
-12.724764   -12.176055    -11.764051    -4.990698   -9.181376    -11.005990  -8.742256   -8.059107  -9.287449
-12.702175   -12.162695    -11.722627    -4.961673   -9.172380    -10.996171  -8.736300   -8.018364  -9.256366
-12.702175   -12.197224    -11.685302    -4.825351   -9.195064    -10.979906  -8.740370   -7.990902  -9.257315
-12.702638   -12.164400    -11.683825    -4.828575   -9.177317    -10.936612  -8.727210   -7.994849  -9.252863
-12.679935   -12.161136    -11.686289    -4.456280   -9.188546    -10.902225  -8.700251   -7.974483  -9.248953
-12.674666   -12.134333    -11.673993    -4.455228   -9.185999    -10.910360  -8.683810   -7.968989  -9.208567
-12.662841   -12.159236    -11.664708    -4.571890   -9.179124    -10.907088  -8.639824   -7.961286  -9.210360
-12.661175   -12.131718    -11.666585    -4.545551   -9.149211    -10.906206  -8.673536   -7.926007  -9.214609
-12.654925   -12.123507    -11.672224    -4.523436   -9.127447    -10.879829  -8.648583   -7.926363  -9.209002
-12.663685   -12.108862    -11.654211    -4.463360   -9.128514    -10.918859  -8.698852   -7.900923  -9.204624
-12.656746   -12.108862    -11.642756    -4.333855   -9.135584    -10.914733  -8.643435   -7.853561  -9.158476
-12.652480   -12.114100    -11.619776    -4.373232   -9.106613    -10.924521  -8.631269   -7.828364  -9.144579
-12.656851   -12.103499    -11.604322    -4.363382   -9.070715    -10.921896  -8.586724   -7.821893  -9.153177
-12.647635   -12.103764    -11.604297    -4.296483   -9.076925    -10.906551  -8.585186   -7.815149  -9.129474
-12.647059   -12.102496    -11.588887    -4.249974   -9.080756    -10.921146  -8.588562   -7.775881  -9.092966
-12.644297   -12.093750    -11.599706    -4.123800   -9.074972    -10.923751  -8.561788   -7.747120  -9.066891
-12.640820   -12.103926    -11.568110    -4.099328   -9.071548    -10.912694  -8.564507   -7.740795  -9.064652
-12.640574   -12.097799    -11.569492    -4.082246   -9.067179    -10.918041  -8.555937   -7.739816  -9.060915
-12.638522   -12.121614    -11.550116    -3.955978   -9.047146    -10.886001  -8.541542   -7.749060  -9.037416
-12.624231   -12.101335    -11.531146    -3.928315   -9.025849    -10.893307  -8.543709   -7.728890  -9.035957
-12.614504   -12.102542    -11.485535    -3.847861   -9.028571    -10.895925  -8.527880   -7.726343  -9.035957
-12.614221   -12.101599    -11.482051    -3.857562   -9.020048    -10.890517  -8.498060   -7.710077  -9.042562
-12.613613   -12.080096    -11.470696    -3.805601   -9.015291    -10.894629  -8.462163   -7.689072  -9.030212
-12.608850   -12.078344    -11.423959    -3.768932   -9.007747    -10.899073  -8.462163   -7.689072  -9.002649
-12.602076   -12.073122    -11.416328    -3.680969   -8.981657    -10.880336  -8.489096   -7.691533  -9.014922
-12.609422   -12.073099    -11.402872    -3.689367   -8.988569    -10.868713  -8.530485   -7.697119  -9.027934
-12.606367   -12.090283    -11.411695    -3.686497   -9.014705    -10.868210  -8.511992   -7.691885  -9.001140
-12.602726   -12.062897    -11.405185    -3.682610   -9.038412    -10.876757  -8.476537   -7.693025  -8.995745
